City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
525,San Alberto,CO,2022-07-24 16:08:35,broken clouds,7.7611,-73.3922,82.35,75,60,4.03
526,Coahuayana,MX,2022-07-24 16:08:36,scattered clouds,18.7333,-103.6833,87.57,51,49,1.5
527,Adrar,MR,2022-07-24 16:08:36,clear sky,20.5022,-10.0711,109.08,5,6,10.42
528,Pontes E Lacerda,BR,2022-07-24 16:06:15,clear sky,-15.2261,-59.3353,95.94,18,0,5.64
529,Thinadhoo,MV,2022-07-24 16:08:37,overcast clouds,0.5333,72.9333,81.52,77,96,7.72
530,Plainview,US,2022-07-24 16:08:37,clear sky,40.7765,-73.4673,95.07,45,0,14.97
531,Vienne,AT,2022-07-24 16:08:37,clear sky,48.2085,16.3721,90.7,35,0,8.05
532,Chapais,CA,2022-07-24 16:08:38,overcast clouds,49.7834,-74.8492,65.98,64,100,8.43
533,Yuancheng,CN,2022-07-24 16:08:38,overcast clouds,36.652,107.7896,71.69,64,97,3.74
534,Santa Cruz,BO,2022-07-24 16:08:38,broken clouds,-17.8,-63.1667,87.26,54,75,23.02
535,Collie,AU,2022-07-24 16:08:39,overcast clouds,-33.3667,116.15,48.36,93,91,4.16
536,Laguna,US,2022-07-24 16:08:39,clear sky,38.421,-121.4238,81.95,62,0,4.61
537,Tatawin,TN,2022-07-24 16:06:10,clear sky,32.9297,10.4518,94.23,21,0,14.18
538,Minsk,BY,2022-07-24 16:05:52,scattered clouds,53.9,27.5667,67.75,74,40,10.22
539,Romitan,UZ,2022-07-24 16:08:39,clear sky,39.9343,64.3814,98.55,20,0,4.61
540,Cam Ranh,VN,2022-07-24 16:08:40,few clouds,11.9214,109.1591,82.36,78,20,3.44
541,Ajaccio,FR,2022-07-24 16:05:28,clear sky,42.0,8.9167,84.25,58,0,11.5
542,Calabozo,VE,2022-07-24 16:08:40,overcast clouds,8.9242,-67.4293,87.01,55,99,6.6
543,Yenagoa,NG,2022-07-24 16:08:41,overcast clouds,4.9247,6.2642,80.06,69,95,6.71
544,Mackay,AU,2022-07-24 16:08:41,clear sky,-21.15,149.2,54.68,89,1,7.52
545,Piet Retief,ZA,2022-07-24 16:08:42,few clouds,-27.0071,30.8132,47.08,84,11,4.32
546,Sisophon,KH,2022-07-24 16:08:42,overcast clouds,13.5859,102.9737,77.31,90,96,2.71
547,San Quintin,MX,2022-07-24 16:08:42,overcast clouds,30.4833,-115.95,69.35,78,95,6.42
548,Ambilobe,MG,2022-07-24 16:08:43,broken clouds,-13.2,49.05,72.81,65,82,0.09
549,Bulawayo,ZW,2022-07-24 16:08:43,broken clouds,-20.15,28.5833,67.62,25,78,9.33
550,Bowen,AU,2022-07-24 16:08:44,clear sky,-20.0167,148.2333,60.06,91,4,6.53
551,Boffa,GN,2022-07-24 16:08:44,light rain,10.1667,-14.0333,80.51,89,100,6.08
552,Kushiro,JP,2022-07-24 16:08:44,broken clouds,42.975,144.3747,61.66,94,54,4.5
553,Monrovia,LR,2022-07-24 16:08:45,light rain,6.3005,-10.7969,74.97,85,100,9.89
554,Dongli,CN,2022-07-24 16:09:45,clear sky,23.5656,116.8194,83.86,85,1,6.87
555,Tongliao,CN,2022-07-24 16:09:46,scattered clouds,43.6125,122.2653,66.18,92,36,5.93
556,Bahjoi,IN,2022-07-24 16:09:46,overcast clouds,28.4,78.6167,91.69,49,100,9.26
557,Dongkan,CN,2022-07-24 16:09:46,clear sky,33.9997,119.8308,73.63,90,9,6.49
558,Birao,CF,2022-07-24 16:04:59,overcast clouds,10.2849,22.7882,84.52,62,98,6.44
559,Carmelo,UY,2022-07-24 16:06:13,broken clouds,-33.9892,-58.2856,65.61,87,78,6.02
560,Alice Springs,AU,2022-07-24 16:09:47,clear sky,-23.7,133.8833,51.35,40,0,5.75
561,Tambura,SS,2022-07-24 16:09:48,light rain,5.6,27.4667,76.08,84,83,1.88
562,Troitskoye,RU,2022-07-24 16:09:48,scattered clouds,52.9821,84.6757,51.93,91,42,3.31
563,Mansa,IN,2022-07-24 16:09:49,overcast clouds,29.9833,75.3833,90.23,53,92,5.77
564,Meulaboh,ID,2022-07-24 16:09:49,light rain,4.1363,96.1285,75.83,92,100,3.02
565,Panaba,MX,2022-07-24 16:09:50,overcast clouds,21.2833,-88.2667,92.48,47,90,11.65
566,Tiarei,PF,2022-07-24 16:09:50,light rain,-17.5333,-149.3333,78.82,78,11,14.85
567,Sao Felix Do Xingu,BR,2022-07-24 16:09:50,clear sky,-6.6447,-51.995,95.63,25,5,4.45
568,Lata,PT,2022-07-24 16:09:51,scattered clouds,40.1629,-8.3327,85.5,42,43,11.05
569,Pampierstad,ZA,2022-07-24 16:09:51,clear sky,-27.7832,24.6877,52.68,19,0,8.23
570,Ningxiang,CN,2022-07-24 16:09:52,few clouds,37.34,111.2052,69.94,54,19,3.67
571,Boende,CD,2022-07-24 16:09:52,broken clouds,-0.2167,20.8667,83.95,59,54,1.99
572,Biltine,TD,2022-07-24 16:09:52,few clouds,14.5333,20.9167,97.81,24,14,9.8
573,Saint-Michel-Des-Saints,CA,2022-07-24 16:09:53,overcast clouds,46.6834,-73.9159,75.94,73,100,9.64
574,Khed Brahma,IN,2022-07-24 16:09:53,light rain,24.0333,73.05,77.68,93,100,9.84
575,Muyezerskiy,RU,2022-07-24 16:09:54,overcast clouds,63.9333,31.65,63.45,60,99,6.76
576,Manaus,BR,2022-07-24 16:09:54,scattered clouds,-3.1019,-60.025,91.9,52,40,6.91
577,Piacabucu,BR,2022-07-24 16:09:54,broken clouds,-10.4056,-36.4344,78.8,61,83,12.03
578,Sheltozero,RU,2022-07-24 16:09:55,overcast clouds,61.3667,35.3667,65.19,91,99,6.2
579,Save,BJ,2022-07-24 16:09:55,overcast clouds,8.0425,2.486,76.87,77,100,1.3
580,Berdigestyakh,RU,2022-07-24 16:09:56,clear sky,62.0989,126.6992,60.42,84,4,3.47
581,Cockburn Town,TC,2022-07-24 16:09:56,scattered clouds,21.4612,-71.1419,82.36,78,40,13.8
582,Francisco Beltrao,BR,2022-07-24 16:08:38,overcast clouds,-26.0811,-53.055,74.37,60,85,5.61
583,Charagua,BO,2022-07-24 16:09:56,clear sky,-19.8,-63.2167,81.97,37,0,9.17
584,Bilibino,RU,2022-07-24 16:09:57,scattered clouds,68.0546,166.4372,41.88,78,45,5.88
585,Eureka,US,2022-07-24 16:09:57,clear sky,40.8021,-124.1637,54.21,76,0,3.78
586,Bintulu,MY,2022-07-24 16:09:57,moderate rain,3.1667,113.0333,78.22,86,89,0.81
587,Bograd,RU,2022-07-24 16:09:58,light rain,54.2344,90.8328,59.11,73,96,5.91
588,Berlevag,NO,2022-07-24 16:09:58,scattered clouds,70.8578,29.0864,55.35,67,40,12.66
589,Digby,CA,2022-07-24 16:09:59,broken clouds,44.6169,-65.7655,77.59,60,59,13.65
590,Pangody,RU,2022-07-24 16:09:59,light rain,65.85,74.4859,48.2,93,100,19.66
591,Tiruchchendur,IN,2022-07-24 16:10:00,overcast clouds,8.4833,78.1167,82.94,70,100,3.98
592,Kirakira,SB,2022-07-24 16:10:00,clear sky,-10.4544,161.9205,78.08,84,7,6.26
593,Onega,RU,2022-07-24 16:10:00,overcast clouds,63.9061,38.1404,60.76,79,100,5.14
594,Moose Factory,CA,2022-07-24 16:10:01,overcast clouds,51.2585,-80.6094,53.53,95,100,4.03
595,Koubia,GN,2022-07-24 16:10:01,moderate rain,11.5833,-11.9,75.92,84,99,5.55
596,Champerico,GT,2022-07-24 16:11:01,overcast clouds,14.3,-91.9167,80.28,76,100,4.41
597,Manado,ID,2022-07-24 16:11:02,few clouds,1.487,124.8455,74.17,94,20,2.3
598,General Roca,AR,2022-07-24 16:11:02,light rain,-39.0333,-67.5833,46.62,64,100,18.39
599,Pen,IN,2022-07-24 16:11:03,overcast clouds,18.75,73.0833,80.64,91,100,6.58
600,Takaungu,KE,2022-07-24 16:11:03,clear sky,-3.6837,39.8566,74.57,80,9,12.91
601,Chester-Le-Street,GB,2022-07-24 16:11:04,moderate rain,54.8586,-1.5741,74.17,88,100,1.01
602,Kieta,PG,2022-07-24 16:11:04,scattered clouds,-6.2167,155.6333,78.73,85,32,5.53
603,Moyale,KE,2022-07-24 16:11:04,scattered clouds,3.5167,39.0584,73.11,44,45,10.94
604,Kayerkan,RU,2022-07-24 16:11:05,overcast clouds,69.3497,87.7602,56.75,84,95,17.92
605,Tomatlan,MX,2022-07-24 16:07:33,scattered clouds,19.9333,-105.25,85.93,66,45,1.1
606,La Asuncion,VE,2022-07-24 16:11:05,clear sky,11.0333,-63.8628,82.4,67,4,13.29
607,Baherden,TM,2022-07-24 16:11:06,few clouds,38.4362,57.4316,94.24,28,19,3.76
608,Port Augusta,AU,2022-07-24 16:11:06,overcast clouds,-32.5,137.7667,57.18,79,100,8.81
609,Tacna,PE,2022-07-24 16:11:07,clear sky,-18.0056,-70.2483,61.0,63,0,6.91
610,Hurghada,EG,2022-07-24 16:11:07,broken clouds,27.2574,33.8129,93.07,32,80,17.13
611,Hue,VN,2022-07-24 16:11:07,few clouds,16.4667,107.6,82.51,83,20,4.61
612,Kiunga,PG,2022-07-24 16:11:08,overcast clouds,-6.1219,141.2906,74.25,99,89,3.83
613,Osinki,RU,2022-07-24 16:11:08,moderate rain,52.8432,49.5132,65.07,93,74,13.0
614,Nanakuli,US,2022-07-24 16:10:36,clear sky,21.3906,-158.1547,76.95,69,0,6.91
615,Pangnirtung,CA,2022-07-24 16:11:08,scattered clouds,66.1451,-65.7125,54.79,62,41,4.45
616,La Crosse,US,2022-07-24 16:08:13,clear sky,43.8014,-91.2396,76.77,66,1,7.0
617,Luwuk,ID,2022-07-24 16:11:09,overcast clouds,-0.9516,122.7875,75.92,89,92,5.39
618,Saint-Nazaire,FR,2022-07-24 16:11:09,clear sky,47.2833,-2.2,88.34,40,0,13.8
619,Maumere,ID,2022-07-24 16:11:10,scattered clouds,-8.6199,122.2111,75.06,71,39,6.13
620,Verkhoyansk,RU,2022-07-24 16:11:10,clear sky,67.5447,133.385,56.5,88,4,2.53
621,Black Diamond,US,2022-07-24 16:11:10,clear sky,47.3087,-122.0032,69.44,75,1,3.0
622,Salta,AR,2022-07-24 16:06:17,clear sky,-24.7859,-65.4117,73.58,48,0,3.0
623,Neuquen,AR,2022-07-24 16:11:11,moderate rain,-38.9516,-68.0591,46.29,81,75,9.22
624,Ichhawar,IN,2022-07-24 16:11:11,overcast clouds,23.0167,77.0167,75.29,94,100,9.75
625,Saint-Joseph,RE,2022-07-24 16:11:12,broken clouds,-21.3667,55.6167,70.18,81,61,10.04
626,Itoman,JP,2022-07-24 16:11:12,broken clouds,26.1247,127.6694,84.22,89,75,5.75
627,Non Thai,TH,2022-07-24 16:11:13,broken clouds,15.1981,102.0358,85.03,77,66,3.09
628,Riyadh,SA,2022-07-24 16:11:13,overcast clouds,24.6877,46.7219,107.74,10,100,5.26
629,Waingapu,ID,2022-07-24 16:11:13,scattered clouds,-9.6567,120.2641,70.81,73,41,8.72
630,Bouna,CI,2022-07-24 16:11:14,light rain,9.2667,-3.0,81.68,61,89,6.22
631,Charleston,US,2022-07-24 16:11:14,scattered clouds,32.7766,-79.9309,88.09,76,40,12.66
632,Sibu,MY,2022-07-24 16:11:14,overcast clouds,2.3,111.8167,74.21,97,94,0.11
633,La Ronge,CA,2022-07-24 16:11:15,scattered clouds,55.1001,-105.2842,59.38,62,42,5.44
634,Petatlan,MX,2022-07-24 16:11:15,overcast clouds,17.5167,-101.2667,87.6,58,100,3.13
635,Samarai,PG,2022-07-24 16:11:16,overcast clouds,-10.6167,150.6667,79.05,84,90,14.94
636,Vila Velha,BR,2022-07-24 16:11:16,broken clouds,-20.3297,-40.2925,78.75,76,75,12.66
637,Baytown,US,2022-07-24 16:11:10,few clouds,29.7355,-94.9774,94.23,64,18,4.0
638,Olinda,BR,2022-07-24 16:11:17,scattered clouds,-8.0089,-34.8553,80.33,61,40,18.41
639,Santa Maria,BR,2022-07-24 16:11:17,overcast clouds,-29.6842,-53.8069,77.65,63,94,2.33
640,Novosibirsk,RU,2022-07-24 16:11:18,clear sky,55.0411,82.9344,58.3,77,0,8.95
641,Matay,EG,2022-07-24 16:12:18,clear sky,28.419,30.7792,100.0,13,6,14.09
642,Walvis Bay,NA,2022-07-24 16:12:18,few clouds,-22.9575,14.5053,55.09,73,23,5.99
643,Rio Grande,BR,2022-07-24 16:12:19,overcast clouds,-32.035,-52.0986,69.91,82,88,2.55
644,Saint-Louis,SN,2022-07-24 16:12:19,overcast clouds,16.3333,-15.0,92.68,47,100,11.23
645,Saraland,US,2022-07-24 16:12:20,few clouds,30.8207,-88.0706,91.56,66,12,2.26
646,Dasoguz,TM,2022-07-24 16:12:20,clear sky,41.8363,59.9666,89.89,25,9,18.68
647,Ilebo,CD,2022-07-24 16:12:20,overcast clouds,-4.3167,20.5833,83.46,47,95,1.61
648,Mosetse,BW,2022-07-24 16:12:21,scattered clouds,-20.75,26.65,73.29,23,42,4.12
649,Chalus,IR,2022-07-24 16:12:21,broken clouds,36.655,51.4204,76.01,81,62,4.68
650,Cape Coast,GH,2022-07-24 16:12:21,broken clouds,5.1053,-1.2466,77.36,76,82,9.78
651,Antofagasta,CL,2022-07-24 16:11:32,clear sky,-23.65,-70.4,61.88,61,4,6.89
652,Saint-Pierre,RE,2022-07-24 16:12:22,few clouds,-21.3393,55.4781,71.28,71,20,9.22
653,Beni,CD,2022-07-24 16:12:22,broken clouds,0.5,29.4667,71.08,77,59,4.16
654,La Union,PE,2022-07-24 16:12:23,few clouds,-5.4,-80.75,77.58,53,18,11.99
655,Banda Aceh,ID,2022-07-24 16:12:23,overcast clouds,5.5577,95.3222,78.71,85,100,10.58
656,Cocobeach,GA,2022-07-24 16:12:23,broken clouds,1.0002,9.5823,76.24,75,84,10.13
657,Tiznit,MA,2022-07-24 16:12:24,broken clouds,29.5833,-9.5,99.28,17,57,9.93
658,Blairmore,CA,2022-07-24 16:12:24,clear sky,49.6,-114.4353,68.52,33,5,1.81
659,Kaeo,NZ,2022-07-24 16:12:25,light rain,-35.1,173.7833,57.33,96,100,24.18
660,Toktogul,KG,2022-07-24 16:12:25,overcast clouds,41.8708,72.9402,83.16,36,87,3.2
661,Osakarovka,KZ,2022-07-24 16:12:25,clear sky,50.565,72.5692,61.72,53,2,3.6
662,Port Blair,IN,2022-07-24 16:12:26,broken clouds,11.6667,92.75,80.87,82,75,2.84
663,Brownsville,US,2022-07-24 16:11:08,clear sky,25.9018,-97.4975,93.2,58,0,18.41
664,Margate,GB,2022-07-24 16:12:26,clear sky,51.3813,1.3862,84.87,34,8,16.46
665,Nogales,MX,2022-07-24 16:12:27,clear sky,31.3086,-110.9422,80.31,55,9,0.85
666,Hokitika,NZ,2022-07-24 16:12:27,overcast clouds,-42.7167,170.9667,43.29,72,98,6.69
667,Porlamar,VE,2022-07-24 16:12:28,clear sky,10.958,-63.8491,82.06,69,5,13.44
668,Bayir,TR,2022-07-24 16:12:28,clear sky,37.2687,28.2167,97.32,9,0,14.27
669,Sajanan,TN,2022-07-24 16:12:28,clear sky,37.0573,9.2426,95.02,25,0,12.28
670,Sorland,NO,2022-07-24 16:12:29,broken clouds,67.667,12.6934,55.26,76,59,16.17
671,Rongcheng,CN,2022-07-24 16:12:29,clear sky,30.634,117.8517,79.11,82,2,2.82
672,Kazachinskoye,RU,2022-07-24 16:12:30,light rain,57.6953,93.2761,58.26,97,98,2.08
673,Juxtlahuaca,MX,2022-07-24 16:12:30,overcast clouds,17.4294,-99.1467,77.97,71,99,2.75
674,Ngunguru,NZ,2022-07-24 16:12:30,light rain,-35.6167,174.5,57.43,94,100,31.99
675,Cranbrook,CA,2022-07-24 16:12:31,clear sky,49.4999,-115.7688,72.54,40,0,3.02
676,Fredericton,CA,2022-07-24 16:12:31,overcast clouds,45.9454,-66.6656,90.37,52,94,3.0
677,Aleksandrovka,UA,2022-07-24 16:12:31,scattered clouds,46.8383,32.7612,89.89,21,25,7.43
678,Navalcarnero,ES,2022-07-24 16:07:33,clear sky,40.2891,-4.012,104.95,10,1,25.01
679,Natchitoches,US,2022-07-24 16:12:32,broken clouds,31.7668,-93.1335,92.25,62,75,4.61
680,Taoudenni,ML,2022-07-24 16:12:32,clear sky,22.6783,-3.9836,113.11,10,9,15.37
681,Flinders,AU,2022-07-24 16:12:33,clear sky,-34.5833,150.8552,51.39,90,2,7.0
682,Luanda,AO,2022-07-24 16:12:33,broken clouds,-8.8368,13.2343,71.29,83,58,14.47
683,Rutland,US,2022-07-24 16:12:34,broken clouds,43.6167,-73.0162,88.27,59,75,4.61
684,Seymchan,RU,2022-07-24 16:12:34,clear sky,62.8833,152.4333,49.51,82,5,3.78
685,Banfora,BF,2022-07-24 16:12:34,light rain,10.6333,-4.7667,81.46,69,98,3.38
686,Soller,ES,2022-07-24 16:12:35,clear sky,39.7662,2.7152,99.36,48,0,1.99
687,Manta,EC,2022-07-24 16:13:35,broken clouds,-0.95,-80.7333,76.78,78,75,8.05
688,Karpogory,RU,2022-07-24 16:13:35,broken clouds,64.0019,44.4451,63.46,62,70,5.46
689,Belmonte,BR,2022-07-24 16:13:36,scattered clouds,-15.8631,-38.8828,76.84,62,45,9.04
690,Junin,AR,2022-07-24 16:13:36,broken clouds,-34.5838,-60.9433,67.66,76,80,11.88
691,Bonthe,SL,2022-07-24 16:13:37,light rain,7.5264,-12.505,75.2,86,100,9.08
